"ProductCode","Name","TamilName","Category","Mrp","SellingPrice","PurchasePrice","Barcode","TaxSlabName","IsWeighable","HasExpiry","Uom"
"BA-33189","KOYAS BATHI 12","12 கோயாபத்தி","","12.00","10.00","0.00","128244","GST 0%","FALSE","TRUE","Pcs"
"BA-3319","BRT NC OATS ALMOND 25.","25ரூNCஓட்ஸ் ஆல்மன்ட்","","25.00","24.00","0.00","4391","GST 0%","FALSE","TRUE","Pcs"
"BA-33190","PONVANDU 5PS BUCKET","135பொண்சோப்","","145.00","125.00","100.00","128245","GST 0%","FALSE","TRUE","Pcs"
"BA-33191","sofy xl18pad","sofy xl18pad","","130.00","126.00","101.24","128247","GST 0%","FALSE","TRUE","Pcs"
"BA-33192","CKAKRA GOLD 25G","25கி சக்ரா டீ","","20.00","19.50","16.00","128248","GST 0%","FALSE","TRUE","Pcs"
"BA-33193","SPEED RACING CAR","வேக பந்தய கார்","","350.00","280.00","175.00","128250","GST 0%","FALSE","TRUE","Pcs"
"BA-33194","SANDAL SET","SANDAL SET","","200.00","145.00","100.00","128251","GST 0%","FALSE","TRUE","Pcs"
"BA-33195","BOW ARROW TOYS","அம்பு பொம்மைகளை வில்","","100.00","75.00","52.00","128252","GST 0%","FALSE","TRUE","Pcs"
"BA-33196","doctore kids toy","doctore kids toy","","525.00","390.00","260.00","128253","GST 0%","FALSE","TRUE","Pcs"
"BA-33197","4way racing car","4way racing car","","550.00","475.00","285.00","128254","GST 0%","FALSE","TRUE","Pcs"
"BA-33198","animal toy N","animal toy","","200.00","196.00","140.00","128255","GST 0%","FALSE","TRUE","Pcs"
"BA-33199","vege frute set","vege frute set","","250.00","195.00","135.00","128256","GST 0%","FALSE","TRUE","Pcs"
"BA-332","BRT MILK BIKIS 25RS","25ரூ.மில்க் பிகிஸ்","","32.00","31.00","29.14","113744","GST 0%","FALSE","TRUE","Pcs"
"BA-332","BRT MILK BIKIS 25RS","25ரூ.மில்க் பிகிஸ்","","30.00","29.00","27.27","1386","GST 0%","FALSE","TRUE","Pcs"
"BA-3320","BRT NC 0 SUGAR 60.","BRT NC 0 SUGAR 60","","60.00","57.00","0.00","4392","GST 0%","FALSE","TRUE","Pcs"
"BA-33200","tools set","tools set","","525.00","390.00","260.00","128257","GST 0%","FALSE","TRUE","Pcs"
"BA-33201","fashiin kids toy","fashiin kids toy","","525.00","390.00","260.00","128258","GST 0%","FALSE","TRUE","Pcs"
"BA-33202","bakeey set toy","bakeey set toy","","525.00","390.00","260.00","128259","GST 0%","FALSE","TRUE","Pcs"
"BA-33203","fruite set","fruite set","","199.00","140.00","80.00","128260","GST 0%","FALSE","TRUE","Pcs"
"BA-33204","09 concept car","09 concept car","","599.00","270.00","180.00","128261","GST 0%","FALSE","TRUE","Pcs"
"BA-33205","tambola game","tambola game","","315.00","250.00","175.00","128262","GST 0%","FALSE","TRUE","Pcs"
"BA-33206","lovely pet doll","lovely pet doll","","500.00","350.00","250.00","128263","GST 0%","FALSE","TRUE","Pcs"
"BA-33207","wanna race car","wanna race car","","600.00","475.00","285.00","128264","GST 0%","FALSE","TRUE","Pcs"
"BA-33208","block house","block house","","460.00","330.00","220.00","128265","GST 0%","FALSE","TRUE","Pcs"
"BA-33209","pipe blocks","pipe blocks","","460.00","330.00","220.00","128266","GST 0%","FALSE","TRUE","Pcs"
"BA-3321","RASAGULLA RS.80/-","ரூ.80/- ரசக்குல்லா","","80.00","70.00","0.00","4393","GST 0%","FALSE","TRUE","Pcs"
"BA-33210","pipe blocks S","pipe blocks","","150.00","120.00","75.00","128267","GST 0%","FALSE","TRUE","Pcs"
"BA-33211","pastel jewellery","pastel jewellery","","425.00","318.00","212.00","128268","GST 0%","FALSE","TRUE","Pcs"
"BA-33212","pastel jewellery BIG","pastel jewellery BIG","","550.00","415.00","275.00","128269","GST 0%","FALSE","TRUE","Pcs"
"BA-33213","top power car","top power car","","325.00","240.00","155.00","128270","GST 0%","FALSE","TRUE","Pcs"
"BA-33214","gear car","gear car","","850.00","495.00","330.00","128271","GST 0%","FALSE","TRUE","Pcs"
"BA-33215","SUPER RACING CAR","SUPER RACING CAR","","525.00","360.00","240.00","128272","GST 0%","FALSE","TRUE","Pcs"
"BA-33216","fast modan car","fast modan car","","300.00","220.00","125.00","128273","GST 0%","FALSE","TRUE","Pcs"
"BA-33217","spy mission gun","spy mission gun","","175.00","125.00","75.00","128274","GST 0%","FALSE","TRUE","Pcs"
"BA-33218","pretty in pink toy","pretty in pink toy","","250.00","165.00","110.00","128275","GST 0%","FALSE","TRUE","Pcs"
"BA-33219","archery set","archery set","","170.00","120.00","80.00","128276","GST 0%","FALSE","TRUE","Pcs"
"BA-3322","BRT CAKE PINE15","BRT CAKE PINE15","","15.00","14.00","13.64","4394","GST 0%","FALSE","TRUE","Pcs"
"BA-33220","sweet block","sweet block","","150.00","125.00","75.00","128277","GST 0%","FALSE","TRUE","Pcs"
"BA-33221","mini fone toy","mini fone toy","","349.00","210.00","140.00","128278","GST 0%","FALSE","TRUE","Pcs"
"BA-33222","ludo snacke 150","ludo snacke 150","","150.00","90.00","58.00","128279","GST 0%","FALSE","TRUE","Pcs"
"BA-33223","chess 190","chess 190","","190.00","140.00","95.00","128280","GST 0%","FALSE","TRUE","Pcs"
"BA-33224","uni gun","uni gun","","499.00","195.00","120.00","128281","GST 0%","FALSE","TRUE","Pcs"
"BA-33225","papper wait","papper wait","","100.00","75.00","52.00","128282","GST 0%","FALSE","TRUE","Pcs"
"BA-33226","shopping doll","shopping doll","","500.00","350.00","250.00","128283","GST 0%","FALSE","TRUE","Pcs"
"BA-33227","crystal jewellery","crystal jewellery","","325.00","243.00","162.00","128284","GST 0%","FALSE","TRUE","Pcs"
"BA-33228","tic tac toe game","tic tac toe game","","144.00","120.00","72.00","128285","GST 0%","FALSE","TRUE","Pcs"
"BA-33229","tiktak toy","tiktak toy","","90.00","70.00","40.00","128286","GST 0%","FALSE","TRUE","Pcs"
"BA-3323","BRT NC HI FIBRE 35","BRT NC HI FIBRE 35","","45.00","44.00","40.19","112113","GST 0%","FALSE","TRUE","Pcs"
"BA-33230","shootiing gun","shootiing gun","","360.00","268.00","185.00","128287","GST 0%","FALSE","TRUE","Pcs"
"BA-33231","5th racing 3d light","5th racing 3d light","","240.00","210.00","120.00","128288","GST 0%","FALSE","TRUE","Pcs"
"BA-33232","MY FIST VILLAH TOY","MY FIST VILLAH TOY","","419.00","315.00","210.00","128289","GST 0%","FALSE","TRUE","Pcs"
"BA-33233","marco bubble  gun","marco bubble  gun","","500.00","364.00","260.00","128290","GST 0%","FALSE","TRUE","Pcs"
"BA-33234","unnicon bubble","unnicon bubble","","300.00","225.00","150.00","128291","GST 0%","FALSE","TRUE","Pcs"
"BA-33235","wood slate","wood slate","","300.00","210.00","150.00","128292","GST 0%","FALSE","TRUE","Pcs"
"BA-33236","road rollar","road rollar","","300.00","150.00","85.00","128293","GST 0%","FALSE","TRUE","Pcs"
"BA-33237","kaby car","kaby car","","650.00","395.00","250.00","128294","GST 0%","FALSE","TRUE","Pcs"
"BA-33238","oral-kids 20","oral-kids 20","","20.00","19.00","13.27","128295","GST 0%","FALSE","TRUE","Pcs"
"BA-33238","oral-kids 20","oral-kids 20","","17.00","16.00","11.00","129893","GST 0%","FALSE","TRUE","Pcs"
"BA-33239","MUGI DISWAS 10","10மு சோப்","","10.00","9.50","8.19","128296","GST 0%","FALSE","TRUE","Pcs"
"BA-3324","BIG GHEE BISCUIT","பெரிய நெய் பிஸ்கட்","","50.00","40.00","0.00","4396","GST 0%","FALSE","TRUE","Pcs"
"BA-33240","HIMALAYA RASH CREAM COW 20G","125ஹி க்ரீம்","","125.00","119.00","91.46","128300","GST 0%","FALSE","TRUE","Pcs"
"BA-33241","HIMALAYA KIDS TOOTHPAST 80G","150ஹி பேபிபேஸ்ட்","","150.00","142.00","112.20","128301","GST 0%","FALSE","TRUE","Pcs"
"BA-33242","GEMINI MAN RICE 5K","5கி ஜெமினி அரிசி","","370.00","355.00","310.00","128302","GST 0%","FALSE","TRUE","Pcs"
"BA-33243","swing duck toy","swing duck toy","","750.00","330.00","220.00","128303","GST 0%","FALSE","TRUE","Pcs"
"BA-33244","cement mixer","cement mixer","","300.00","280.00","195.00","128304","GST 0%","FALSE","TRUE","Pcs"
"BA-33245","super grane toy","super grane toy","","450.00","308.00","220.00","128305","GST 0%","FALSE","TRUE","Pcs"
"BA-33246","fire rescue truk","fire rescue truk","","265.00","220.00","150.00","128306","GST 0%","FALSE","TRUE","Pcs"
"BA-33247","beyblade d4","beyblade d4","","500.00","330.00","220.00","128307","GST 0%","FALSE","TRUE","Pcs"
"BA-33248","beyblade 1","beyblade 1","","198.00","140.00","85.00","128308","GST 0%","FALSE","TRUE","Pcs"
"BA-33249","fianna girl toy","fianna girl toy","","550.00","495.00","330.00","128309","GST 0%","FALSE","TRUE","Pcs"
"BA-3325","BRT CAKE CHOCO 30.","30ரூ.பிரிட்டா கேக் சாக்கோ","","30.00","29.00","0.00","4397","GST 0%","FALSE","TRUE","Pcs"
"BA-33250","3d duck toy","3d duck toy","","550.00","372.00","240.00","128310","GST 0%","FALSE","TRUE","Pcs"
"BA-33251","captain america toy","captain america toy","","220.00","165.00","110.00","128311","GST 0%","FALSE","TRUE","Pcs"
"BA-33252","king xylo phone","king xylo phone","","249.00","165.00","110.00","128312","GST 0%","FALSE","TRUE","Pcs"
"BA-33253","SHOOTING GUN BIG","துப்பாக்கி பெரியது","","700.00","696.00","480.00","128313","GST 0%","FALSE","TRUE","Pcs"
"BA-33254","guitar xylo","guitar xylo","","200.00","145.00","95.00","128314","GST 0%","FALSE","TRUE","Pcs"
"BA-33255","eve pzzle","eve pzzle","","200.00","140.00","85.00","128315","GST 0%","FALSE","TRUE","Pcs"
"BA-33256","mikkey xylo","mikkey xylo","","195.00","140.00","90.00","128316","GST 0%","FALSE","TRUE","Pcs"
"BA-33257","excavator truk","excavator truk","","400.00","285.00","195.00","128317","GST 0%","FALSE","TRUE","Pcs"
"BA-33258","basket ball net","basket ball net","","425.00","295.00","212.00","128318","GST 0%","FALSE","TRUE","Pcs"
"BA-33259","boom truck","boom truck","","450.00","330.00","220.00","128319","GST 0%","FALSE","TRUE","Pcs"
"BA-3326","LONDON NIGHT 210","LONDON NIGHT 210","","210.00","140.00","0.00","4398","GST 0%","FALSE","TRUE","Pcs"
"BA-33260","red tom","red tom","","475.00","265.00","175.00","128320","GST 0%","FALSE","TRUE","Pcs"
"BA-33261","chicken egg toy","chicken egg toy","","650.00","495.00","330.00","128321","GST 0%","FALSE","TRUE","Pcs"
"BA-33262","magentic dart game","magentic dart game","","300.00","217.00","155.00","128322","GST 0%","FALSE","TRUE","Pcs"
"BA-33263","toy rattle khaif","toy rattle khaif","","252.00","160.00","110.00","128323","GST 0%","FALSE","TRUE","Pcs"
"BA-33264","arrow& vaall","arrow& vaall","","300.00","225.00","155.00","128324","GST 0%","FALSE","TRUE","Pcs"
"BA-33265","TEJAS SWORD KNAIF","TEJAS SWORD KNAIF","","179.00","140.00","90.00","128325","GST 0%","FALSE","TRUE","Pcs"
"BA-33266","m power car10","m power car10","","280.00","195.00","140.00","128326","GST 0%","FALSE","TRUE","Pcs"
"BA-33267","sward set","sward set","","389.00","235.00","155.00","128327","GST 0%","FALSE","TRUE","Pcs"
"BA-33268","puspa gun","puspa gun","","175.00","145.00","96.00","128328","GST 0%","FALSE","TRUE","Pcs"
"BA-33269","bubul gun big","bubul gun big","","225.00","170.00","90.00","128329","GST 0%","FALSE","TRUE","Pcs"
"BA-3327","GULAB JAM RS.45/-","ரு.45 குலாப் ஜாம்","","45.00","32.00","0.00","4399","GST 0%","FALSE","TRUE","Pcs"
"BA-33270","maze puzzle","maze puzzle","","144.00","100.00","72.00","128330","GST 0%","FALSE","TRUE","Pcs"
"BA-33271","maze puzzle BIG","maze puzzle BIG","","248.00","175.00","125.00","128331","GST 0%","FALSE","TRUE","Pcs"
"BA-33272","battle gyro plade","battle gyro plade","","250.00","220.00","148.00","128332","GST 0%","FALSE","TRUE","Pcs"
"BA-33273","cute fish toy","cute fish toy","","199.00","98.00","68.00","128333","GST 0%","FALSE","TRUE","Pcs"
"BA-33274","mattal car n","mattal car n","","200.00","140.00","96.00","128334","GST 0%","FALSE","TRUE","Pcs"
"BA-33275","super ball gun","super ball gun","","175.00","140.00","85.00","128335","GST 0%","FALSE","TRUE","Pcs"
"BA-33276","spairal note fancy","spairal note fancy","","170.00","125.00","88.00","128336","GST 0%","FALSE","TRUE","Pcs"
"BA-33277","spairal note A5","spairal note A5","","320.00","154.00","110.00","128337","GST 0%","FALSE","TRUE","Pcs"
"BA-33278","archery big","archery big","","350.00","225.00","150.00","128338","GST 0%","FALSE","TRUE","Pcs"
"BA-33279","uno card qq","uno card qq","","160.00","115.00","75.00","128339","GST 0%","FALSE","TRUE","Pcs"
"BA-3328","BAKERS CITRIC ACID 22","பேக்கர்ஸ் சிரிக் ஆசிட் 22","","22.00","20.00","0.00","4400","GST 0%","FALSE","TRUE","Pcs"
"BA-33280","learning book","learning book","","297.00","126.00","90.00","128340","GST 0%","FALSE","TRUE","Pcs"
"BA-33281","petrol uno card","petrol uno card","","110.00","100.00","55.00","128341","GST 0%","FALSE","TRUE","Pcs"
"BA-33282","woodan abacus","woodan abacus","","432.00","305.00","216.00","128342","GST 0%","FALSE","TRUE","Pcs"
"BA-33283","beach set m","beach set m","","385.00","225.00","150.00","128343","GST 0%","FALSE","TRUE","Pcs"
"BA-33284","v max hx 715 HRLIHOPTOR","v max hx 715","","1850.00","1400.00","950.00","128344","GST 0%","FALSE","TRUE","Pcs"
"BA-33285","ball net 24p","ball net 24p","","200.00","140.00","96.00","128345","GST 0%","FALSE","TRUE","Pcs"
"BA-33286","tumbling engine car","tumbling engine car","","220.00","160.00","72.00","128346","GST 0%","FALSE","TRUE","Pcs"
"BA-33287","tiktak game","tiktak game","","200.00","150.00","95.00","128347","GST 0%","FALSE","TRUE","Pcs"
"BA-33288","click 50","click 50","","50.00","50.00","28.00","128348","GST 0%","FALSE","TRUE","Pcs"
"BA-33289","click 40","40 கிளிக் செய்க","","60.00","40.00","22.00","128349","GST 0%","FALSE","TRUE","Pcs"
"BA-3329","FRUIT GHEE BISCUIT","புருட் நெய் பிஸ்கட்","","30.00","25.00","0.00","4401","GST 0%","FALSE","TRUE","Pcs"
"BA-33290","vim liqued 99","vim liqued 99","","99.00","97.00","90.00","128350","GST 0%","FALSE","TRUE","Pcs"
"BA-33291","agni lpg hose","agni lpg hose","","345.00","165.00","110.00","128354","GST 0%","FALSE","TRUE","Pcs"
"BA-33292","ROVAN OATS BARS 280G","280கி ஓட்ஸ் பார்","","210.00","180.00","135.00","128363","GST 0%","FALSE","TRUE","Pcs"
"BA-33293","FIRSTA JUICE 70","70ரூ ஜூஸ்","","70.00","60.00","48.00","128364","GST 0%","FALSE","TRUE","Pcs"
"BA-33294","NUTS CRISP POUCH","நட்ஸ் சாக்லட்","","180.00","160.00","125.00","128365","GST 0%","FALSE","TRUE","Pcs"
"BA-33295","SURYA CANDLES RS50","50மெழுகுவர்தி","","50.00","45.00","34.00","128367","GST 0%","FALSE","TRUE","Pcs"
"BA-33296","SURYA CANDLES 30","30மெழுகுவர்த்தி","","30.00","27.00","17.00","128368","GST 0%","FALSE","TRUE","Pcs"
"BA-33297","APPLE SEMIYA 500","500கி சேமியா","","75.00","56.00","44.00","128371","GST 0%","FALSE","TRUE","Pcs"
"BA-33298","PARLE HIDE SEEK 1+1","1+1 ஹைடன் சீக்","","170.00","168.00","152.90","128372","GST 0%","FALSE","TRUE","Pcs"
"BA-33299","parle dark bisket","parle dark bisket","","10.00","9.50","8.91","128374","GST 0%","FALSE","TRUE","Pcs"
"BA-333","BRT MILK BIKIS 150G","150கிமில்க் பிகிஸ்","","30.00","29.00","27.07","129272","GST 0%","FALSE","TRUE","Pcs"
"BA-3330","BAKERS BAKING POWDER 16","பேக்கர்ஸ் பேகிங் பவுடர் 16","","16.00","15.00","0.00","4402","GST 0%","FALSE","TRUE","Pcs"
"BA-33300","parle monaco bisket","parle monaco bisket","","10.00","9.50","8.92","128375","GST 0%","FALSE","TRUE","Pcs"
"BA-33301","lavian orange fills","lavian orange fills","","50.00","48.00","1.00","128376","GST 0%","FALSE","TRUE","Pcs"
"BA-33302","whisper 12 xl pad","whisper 12 xl pad","","75.00","72.00","60.81","128387","GST 0%","FALSE","TRUE","Pcs"
"BA-33303","whisper xxx+16","whisper xxx+16","","350.00","345.00","307.30","128389","GST 0%","FALSE","TRUE","Pcs"
"BA-33304","vim maha tub","vim maha tub","","49.00","47.00","42.68","128393","GST 0%","FALSE","TRUE","Pcs"
"BA-33305","glow&lovely 30g","glow&lovely 30g","","95.00","93.00","78.00","128394","GST 0%","FALSE","TRUE","Pcs"
"BA-33306","ACI POPCAN","ACI POPCAN","","50.00","48.00","44.00","128396","GST 0%","FALSE","TRUE","Pcs"
"BA-33307","minute maid guava","90கொய்யாஜூஸ்","","90.00","88.00","82.00","128397","GST 0%","FALSE","TRUE","Pcs"
"BA-33308","PERK MINI TREATS 100","ரு100 பெர்க்","","100.00","95.00","66.37","128398","GST 0%","FALSE","TRUE","Pcs"
"BA-33309","pril lime liqued 1.5ml","ப்ரில்  1.5 மில்லி","","340.00","240.00","180.00","128399","GST 0%","FALSE","TRUE","Pcs"
"BA-3331","MAAS 200","மாஸ் 200","","110.00","108.00","104.00","4403","GST 0%","FALSE","TRUE","Pcs"
"BA-33310","VIM LIQUED 3.2ML","விம் 3.2 மில்லி","","600.00","430.00","362.00","128400","GST 0%","FALSE","TRUE","Pcs"
"BA-33311","dettol kitchen gel 750ml","டெடோல் ஜெல் 750 மிலி","","211.00","135.00","105.50","128401","GST 0%","FALSE","TRUE","Pcs"
"BA-33312","galaxy minis","கேலக்ஸி மினிஸ்","","150.00","125.00","95.00","128402","GST 0%","FALSE","TRUE","Pcs"
"BA-33313","NABATI SET6","நபதி செட் 6","","60.00","55.00","49.00","128403","GST 0%","FALSE","TRUE","Pcs"
"BA-33314","gems mini treats","ஜெம்ஸ் மினி விருந்துகள்","","100.00","95.00","66.67","128404","GST 0%","FALSE","TRUE","Pcs"
"BA-33315","alpen liebe gold","ஆல்பன் லிபே கோல்ட்","","105.00","99.00","70.00","128405","GST 0%","FALSE","TRUE","Pcs"
"BA-33316","bright note 2q","bright note 2q","","140.00","85.00","65.00","128409","GST 0%","FALSE","TRUE","Pcs"
"BA-33317","LG KAYAM 60G","எல்ஜி கயம் 60 ஜி","","102.00","90.00","81.00","128410","GST 0%","FALSE","TRUE","Pcs"
"BA-33318","YOUVA NOTE 384 BAGE","YOUVA NOTE 384 BAGE","","265.00","230.00","199.00","128411","GST 0%","FALSE","TRUE","Pcs"
"BA-33319","ganesh semame chikki balls","ganesh semame chikki balls","","30.00","20.00","16.00","128412","GST 0%","FALSE","TRUE","Pcs"
"BA-3332","HIMA AHF HAIR OIL 93","HIMA AHF HAIR OIL 93","","160.00","155.00","139.63","101365","GST 0%","FALSE","TRUE","Pcs"
"BA-3332","HIMA AHF HAIR OIL 93","HIMA AHF HAIR OIL 93","","142.00","138.00","122.63","4404","GST 0%","FALSE","TRUE","Pcs"
"BA-33320","mili tea 1kg","mili tea 1kg","","430.00","320.00","289.00","128413","GST 0%","TRUE","TRUE","Kgs"
"BA-33321","ganesh ginger cake","கணேஷ் இஞ்சி கேக்","","30.00","25.00","20.00","128414","GST 0%","FALSE","TRUE","Pcs"
"BA-33322","ganesh KARUPPATTY cake","கணேஷ் கருப்பட்டி கேக்","","40.00","35.00","25.00","128415","GST 0%","FALSE","TRUE","Pcs"
"BA-33323","lg kayam 50g","எல்ஜி கயம் 50 கிராம்","","99.00","90.00","66.93","128416","GST 0%","FALSE","TRUE","Pcs"
"BA-33324","ICE 75","75ICE","","75.00","75.00","0.00","128422","GST 0%","FALSE","TRUE","Pcs"
"BA-33325","sofy xl54n","sofy xl54n","","330.00","315.00","247.50","128426","GST 0%","FALSE","TRUE","Pcs"
"BA-33326","VELLA SOLAM 100G","100கி வெ சோளம்","","10.00","8.00","4.00","128427","GST 0%","FALSE","TRUE","Pcs"
"BA-33327","RAGI SEMIYA 1K","1கி ராகிசேமியா","","120.00","118.00","93.00","128428","GST 0%","FALSE","TRUE","Pcs"
"BA-33328","APPLE SEMIYA 1K","1கி சேமியா","","120.00","108.00","88.00","128429","GST 0%","FALSE","TRUE","Pcs"
"BA-33329","APPLE SEMIYA 250G","250கி சேமியா","","45.00","30.00","22.00","128430","GST 0%","FALSE","TRUE","Pcs"
